country,id,name,level
GB,GB-PTE,Пітерборо,unitary authority
GB,GB-PLY,Плімут,unitary authority
GB,GB-POR,Портсмут,unitary authority
GB,GB-POW,Повіс,unitary authority (wales)
GB,GB-RFW,Ренфрюшир,council area (scotland)
GB,GB-RCH,Рочдейл,metropolitan district
GB,GB-RUT,Рутленд,unitary authority
GB,GB-SCB,Шотландські кордони,council area (scotland)
GB,GB-SHF,Шеффілд,metropolitan district
GB,GB-ZET,Шетландські острови,council area (scotland)
GB,GB-SHR,Шропшир,unitary authority
GB,GB-SOM,Сомерсет,two-tier county
GB,GB-SAY,Південний Ершир,council area (scotland)
GB,GB-SLK,Південний Ланаркшир,council area (scotland)
GB,GB-STH,Саутгемптон,unitary authority
GB,GB-SOS,Саутенд-он-Сі,unitary authority
GB,GB-STS,Стаффордшир,two-tier county
GB,GB-STG,Стерлінг,council area (scotland)
GB,GB-STE,Сток-он-Трент,unitary authority
GB,GB-SFK,Суффолк,two-tier county
GB,GB-SND,Сандерленд,metropolitan district
GB,GB-SRY,Суррей,two-tier county
GB,ENG,Англія,country
GB,GB-TWH,Тауер-Гемлетс,borough
GB,GB-WFT,Волтгем Форест,borough
GB,NIR,Північна Ірландія,country
GB,SCT,Шотландія,country
GB,GB-SWA,Свонсі,unitary authority (wales)
GB,GB-TOF,Торван,unitary authority (wales)
GB,GB-VGL,Долина Гламорган,unitary authority (wales)
GB,WLS,Уельс,country
GB,GB-WAR,Ворікшир,two-tier county
GB,GB-WDU,Західний Данбартоншир,council area (scotland)
GB,GB-WLN,Західний Лотіан,council area (scotland)
GB,GB-WSX,Західний Сассекс,two-tier county
GB,GB-WSM,Вестмінстер,borough
GB,GB-WGN,Віган,metropolitan district
GB,GB-WIL,Вілтшир,unitary authority
GB,GB-WLV,Вулвергемптон,metropolitan district
GB,GB-WOR,Вустершир,two-tier county
GB,GB-WRX,Рексем,unitary authority (wales)
GB,GB-YOR,Йорк,unitary authority
US,US-AL,Алабама,state
US,US-AK,Аляска,state
US,US-AS,Східне Самоа,outlying area
US,US-AZ,Аризона,state
US,US-AR,Арканзас,state
US,US-CA,Каліфорнія,state
US,US-CO,Колорадо,state
US,US-CT,Коннектикут,state
US,US-DE,Делавер,state
US,US-FL,Флорида,state
US,US-GA,Джорджія,state
US,US-GU,Гуам,outlying area
US,US-HI,Гаваї,state
US,US-ID,Айдахо,state
US,US-IL,Іллінойс,state
US,US-IN,Індіана,state
US,US-IA,Айова,state
US,US-KS,Канзас,state
US,US-KY,Кентуккі,state
US,US-LA,Луїзіана,state
US,US-ME,Мен,state
US,US-MD,Меріленд,state
US,US-MA,Массачусетс,state
US,US-MI,Мічиган,state
US,US-MN,Міннесота,state
US,US-MS,Міссісіпі,state
US,US-MO,Міссурі,state
US,US-MT,Монтана,state
US,US-NE,Небраска,state
US,US-NV,Невада,state
US,US-NH,Нью-Гемпшир,state
US,US-NJ,Нью-Джерсі,state
US,US-NM,Нью-Мексико,state
US,US-NY,Нью-Йорк,state
US,US-NC,Північна Кароліна,state
US,US-ND,Північна Дакота,state
US,US-MP,Північні Маріанські острови,outlying area
US,US-OH,Огайо,state
US,US-OK,Оклахома,state
US,US-OR,Орегон,state
US,US-PA,Пенсильванія,state
US,US-PR,Пуерто-Рико,outlying area
US,US-RI,Род-Айленд,state
US,US-SC,Південна Кароліна,state
US,US-SD,Південна Дакота,state
US,US-TN,Теннессі,state
US,US-TX,Техас,state
US,US-UM,Зовнішні малі острови США,outlying area
US,US-UT,Юта,state
US,US-DC,Вашингтон,district
US,US-VT,Вермонт,state
US,US-VI,Віргінські острови,outlying area
US,US-VA,Вірджинія,state
US,US-WA,Вашингтон,state
US,US-WV,Західна Вірджинія,state
US,US-WI,Вісконсин,state
US,US-WY,Вайомінг,state
MT,MT-04,Біркіркара,local council
MT,MT-09,Флоріана,local council
MT,MT-10,Фонтана,local council
MT,MT-26,Марса,local council
MT,MT-29,Мдіна,local council
MT,MT-46,Рабат,local council
MT,MT-56,Сліма,local council
MT,MT-60,Валетта,local council
